RFID,SERIAL,SIZE,CartType,BORN_DATE
130219221735000002131248,0002131248,96,Recycle,2/19/2013 22:18
130219221550000002131247,0002131247,96,Recycle,2/19/2013 22:17
130219221312000002131246,0002131246,96,Recycle,2/19/2013 22:15
130219221055000002131245,0002131245,96,Recycle,2/19/2013 22:12
130219220915000002131244,0002131244,96,Recycle,2/19/2013 22:10
130219220754000002131243,0002131243,96,Recycle,2/19/2013 22:08
130219220438000002131242,0002131242,96,Recycle,2/19/2013 22:05
130219220237000002131241,0002131241,96,Recycle,2/19/2013 22:04
130219220024000002131240,0002131240,96,Recycle,2/19/2013 22:01
130219215836000002131239,0002131239,96,Recycle,2/19/2013 22:00
130219215646000002131238,0002131238,96,Recycle,2/19/2013 21:58
130219215414000002131237,0002131237,96,Recycle,2/19/2013 21:56
130219215204000002131236,0002131236,96,Recycle,2/19/2013 21:53
130219215023000002131235,0002131235,96,Recycle,2/19/2013 21:51
130219214910000002131234,0002131234,96,Recycle,2/19/2013 21:50
130219214600000002131233,0002131233,96,Recycle,2/19/2013 21:46
130219214354000002131232,0002131232,96,Recycle,2/19/2013 21:45
130219214156000002131231,0002131231,96,Recycle,2/19/2013 21:43
130219213939000002131230,0002131230,96,Recycle,2/19/2013 21:41
130219213813000002131229,0002131229,96,Recycle,2/19/2013 21:39
130219213616000002131228,0002131228,96,Recycle,2/19/2013 21:38
130219213449000002131227,0002131227,96,Recycle,2/19/2013 21:36
130219213245000002131226,0002131226,96,Recycle,2/19/2013 21:34
130219213110000002131225,0002131225,96,Recycle,2/19/2013 21:32
130219212800000002131224,0002131224,96,Recycle,2/19/2013 21:28
130219212538000002131223,0002131223,96,Recycle,2/19/2013 21:27
130219212329000002131222,0002131222,96,Recycle,2/19/2013 21:24
130219212141000002131221,0002131221,96,Recycle,2/19/2013 21:23
130219211926000002131220,0002131220,96,Recycle,2/19/2013 21:20
130219211715000002131219,0002131219,96,Recycle,2/19/2013 21:19
130219211514000002131218,0002131218,96,Recycle,2/19/2013 21:16
130219211314000002131217,0002131217,96,Recycle,2/19/2013 21:14
130219211143000002131216,0002131216,96,Recycle,2/19/2013 21:12
130219210858000002131215,0002131215,96,Recycle,2/19/2013 21:09
130219210700000002131214,0002131214,96,Recycle,2/19/2013 21:08
130219210458000002131213,0002131213,96,Recycle,2/19/2013 21:06
130219210251000002131212,0002131212,96,Recycle,2/19/2013 21:04
130219210102000002131211,0002131211,96,Recycle,2/19/2013 21:02
130219205852000002131210,0002131210,96,Recycle,2/19/2013 21:00
130219205646000002131209,0002131209,96,Recycle,2/19/2013 20:58
130219205501000002131208,0002131208,96,Recycle,2/19/2013 20:56
130219205343000002131207,0002131207,96,Recycle,2/19/2013 20:54
130219205046000002131206,0002131206,96,Recycle,2/19/2013 20:51
130219204836000002131205,0002131205,96,Recycle,2/19/2013 20:49
130219204653000002131204,0002131204,96,Recycle,2/19/2013 20:48
130219204434000002131203,0002131203,96,Recycle,2/19/2013 20:45
130219204220000002131202,0002131202,96,Recycle,2/19/2013 20:43
130219204014000002131201,0002131201,96,Recycle,2/19/2013 20:41
130219203836000002131200,0002131200,96,Recycle,2/19/2013 20:39
130219203617000002131199,0002131199,96,Recycle,2/19/2013 20:37
130219203509000002131198,0002131198,96,Recycle,2/19/2013 20:36
130219203208000002131197,0002131197,96,Recycle,2/19/2013 20:32
130219203029000002131196,0002131196,96,Recycle,2/19/2013 20:31
130219202756000002131195,0002131195,96,Recycle,2/19/2013 20:29
130219202559000002131194,0002131194,96,Recycle,2/19/2013 20:27
130219202353000002131193,0002131193,96,Recycle,2/19/2013 20:25
130219202231000002131192,0002131192,96,Recycle,2/19/2013 20:23
130219202115000002131189,0002131189,96,Recycle,2/19/2013 20:22
130219201951000002131191,0002131191,96,Recycle,2/19/2013 20:21
130219201854000002131190,0002131190,96,Recycle,2/19/2013 20:19
130219201456000002131188,0002131188,96,Recycle,2/19/2013 20:15
130219201222000002131187,0002131187,96,Recycle,2/19/2013 20:13
130219201103000002131186,0002131186,96,Recycle,2/19/2013 20:12
130219200735000002131185,0002131185,96,Recycle,2/19/2013 20:08
130219200543000002131184,0002131184,96,Recycle,2/19/2013 20:07
130219200331000002131183,0002131183,96,Recycle,2/19/2013 20:05
130219200127000002131182,0002131182,96,Recycle,2/19/2013 20:02
130219195952000002131181,0002131181,96,Recycle,2/19/2013 20:01
130219195827000002131180,0002131180,96,Recycle,2/19/2013 19:59
130219195522000002131179,0002131179,96,Recycle,2/19/2013 19:55
130219195330000002131178,0002131178,96,Recycle,2/19/2013 19:54
130219195143000002131177,0002131177,96,Recycle,2/19/2013 19:53
130219194923000002131176,0002131176,96,Recycle,2/19/2013 19:50
130219194753000002131175,0002131175,96,Recycle,2/19/2013 19:49
130219194553000002131174,0002131174,96,Recycle,2/19/2013 19:47
130219194402000002131173,0002131173,96,Recycle,2/19/2013 19:45
130219194220000002131172,0002131172,96,Recycle,2/19/2013 19:43
130219194040000002131171,0002131171,96,Recycle,2/19/2013 19:41
130219193704000002131170,0002131170,96,Recycle,2/19/2013 19:37
130219193510000002131169,0002131169,96,Recycle,2/19/2013 19:36
130219193259000002131168,0002131168,96,Recycle,2/19/2013 19:34
130219193100000002131167,0002131167,96,Recycle,2/19/2013 19:32
130219192857000002131166,0002131166,96,Recycle,2/19/2013 19:30
130219192657000002131165,0002131165,96,Recycle,2/19/2013 19:28
130219192450000002131164,0002131164,96,Recycle,2/19/2013 19:26
130219192324000002131163,0002131163,96,Recycle,2/19/2013 19:24
130219192201000002131162,0002131162,96,Recycle,2/19/2013 19:22
130219191842000002131161,0002131161,96,Recycle,2/19/2013 19:19
130219191646000002131160,0002131160,96,Recycle,2/19/2013 19:18
130219191438000002131159,0002131159,96,Recycle,2/19/2013 19:16
130219191237000002131158,0002131158,96,Recycle,2/19/2013 19:13
130219191036000002131157,0002131157,96,Recycle,2/19/2013 19:11
130219190834000002131156,0002131156,96,Recycle,2/19/2013 19:10
130219190708000002131155,0002131155,96,Recycle,2/19/2013 19:08
130219190454000002131154,0002131154,96,Recycle,2/19/2013 19:06
130219190336000002131153,0002131153,96,Recycle,2/19/2013 19:04
130219190031000002131152,0002131152,96,Recycle,2/19/2013 19:01
130219185811000002131151,0002131151,96,Recycle,2/19/2013 18:59
130219185604000002131150,0002131150,96,Recycle,2/19/2013 18:57
130219185418000002131149,0002131149,96,Recycle,2/19/2013 18:55
130219185211000002131148,0002131148,96,Recycle,2/19/2013 18:53
130219185014000002131147,0002131147,96,Recycle,2/19/2013 18:52
130219184752000002131146,0002131146,96,Recycle,2/19/2013 18:49
130219184629000002131145,0002131145,96,Recycle,2/19/2013 18:47
130219184504000002131144,0002131144,96,Recycle,2/19/2013 18:46
130219184204000002131143,0002131143,96,Recycle,2/19/2013 18:42
130219183945000002131142,0002131142,96,Recycle,2/19/2013 18:41
130219183736000002131141,0002131141,96,Recycle,2/19/2013 18:39
130219183517000002131140,0002131140,96,Recycle,2/19/2013 18:36
130219183345000002131139,0002131139,96,Recycle,2/19/2013 18:35
130219183120000002131138,0002131138,96,Recycle,2/19/2013 18:33
130219182858000002131137,0002131137,96,Recycle,2/19/2013 18:30
130219182654000002131136,0002131136,96,Recycle,2/19/2013 18:28
130219182524000002131135,0002131135,96,Recycle,2/19/2013 18:26
130219182234000002131134,0002131134,96,Recycle,2/19/2013 18:23
130219182035000002131133,0002131133,96,Recycle,2/19/2013 18:21
130219181911000002131132,0002131132,96,Recycle,2/19/2013 18:20
130219181630000002131131,0002131131,96,Recycle,2/19/2013 18:17
130219181427000002131130,0002131130,96,Recycle,2/19/2013 18:15
130219181149000002131129,0002131129,96,Recycle,2/19/2013 18:13
130219180950000002131128,0002131128,96,Recycle,2/19/2013 18:11
130219180802000002131127,0002131127,96,Recycle,2/19/2013 18:09
130219180615000002131126,0002131126,96,Recycle,2/19/2013 18:07
130219180326000002131125,0002131125,96,Recycle,2/19/2013 18:03
130219180120000002131124,0002131124,96,Recycle,2/19/2013 18:02
130219175911000002131123,0002131123,96,Recycle,2/19/2013 18:00
130219175702000002131122,0002131122,96,Recycle,2/19/2013 17:58
130219175447000002131121,0002131121,96,Recycle,2/19/2013 17:56
130219175244000002131120,0002131120,96,Recycle,2/19/2013 17:54
130219175041000002131119,0002131119,96,Recycle,2/19/2013 17:52
130219174835000002131118,0002131118,96,Recycle,2/19/2013 17:49
130219174707000002131117,0002131117,96,Recycle,2/19/2013 17:47
130219174426000002131116,0002131116,96,Recycle,2/19/2013 17:44
130219174230000002131115,0002131115,96,Recycle,2/19/2013 17:43
130219174035000002131114,0002131114,96,Recycle,2/19/2013 17:42
130219173834000002131113,0002131113,96,Recycle,2/19/2013 17:40
130219173624000002131112,0002131112,96,Recycle,2/19/2013 17:37
130219173419000002131111,0002131111,96,Recycle,2/19/2013 17:36
130219173219000002131110,0002131110,96,Recycle,2/19/2013 17:33
130219173032000002131109,0002131109,96,Recycle,2/19/2013 17:31
130219172921000002131108,0002131108,96,Recycle,2/19/2013 17:30
130219172620000002131107,0002131107,96,Recycle,2/19/2013 17:26
130219172411000002131106,0002131106,96,Recycle,2/19/2013 17:25
130219172247000002131105,0002131105,96,Recycle,2/19/2013 17:24
130219172121000002131104,0002131104,96,Recycle,2/19/2013 17:22
130219171926000002131103,0002131103,96,Recycle,2/19/2013 17:20
130219171746000002131101,0002131101,96,Recycle,2/19/2013 17:19
130219171628000002131102,0002131102,96,Recycle,2/19/2013 17:17
130219171304000002131100,0002131100,96,Recycle,2/19/2013 17:14
130219171130000002131099,0002131099,96,Recycle,2/19/2013 17:12
130219170745000002131098,0002131098,96,Recycle,2/19/2013 17:08
130219170537000002131097,0002131097,96,Recycle,2/19/2013 17:06
130219170329000002131096,0002131096,96,Recycle,2/19/2013 17:04
130219170144000002131095,0002131095,96,Recycle,2/19/2013 17:03
130219165936000002131094,0002131094,96,Recycle,2/19/2013 17:00
130219165728000002131093,0002131093,96,Recycle,2/19/2013 16:59
130219165526000002131092,0002131092,96,Recycle,2/19/2013 16:56
130219165400000002131091,0002131091,96,Recycle,2/19/2013 16:55
130219165308000002131090,0002131090,96,Recycle,2/19/2013 16:53
130219165006000002131089,0002131089,96,Recycle,2/19/2013 16:50
130219164837000002131088,0002131088,96,Recycle,2/19/2013 16:49
130219164457000002131087,0002131087,96,Recycle,2/19/2013 16:46
130219164306000002131086,0002131086,96,Recycle,2/19/2013 16:44
130219164112000002131085,0002131085,96,Recycle,2/19/2013 16:42
130219163901000002131084,0002131084,96,Recycle,2/19/2013 16:40
130219163642000002131083,0002131083,96,Recycle,2/19/2013 16:38
130219163501000002131082,0002131082,96,Recycle,2/19/2013 16:36
130219163347000002131081,0002131081,96,Recycle,2/19/2013 16:34
130219163052000002131080,0002131080,96,Recycle,2/19/2013 16:31
130219162838000002131079,0002131079,96,Recycle,2/19/2013 16:30
130219162621000002131078,0002131078,96,Recycle,2/19/2013 16:27
130219162425000002131077,0002131077,96,Recycle,2/19/2013 16:25
130219162155000002131076,0002131076,96,Recycle,2/19/2013 16:23
130219161947000002131075,0002131075,96,Recycle,2/19/2013 16:21
130219161753000002131074,0002131074,96,Recycle,2/19/2013 16:19
130219161552000002131073,0002131073,96,Recycle,2/19/2013 16:17
130219161432000002131072,0002131072,96,Recycle,2/19/2013 16:15
130219161139000002131071,0002131071,96,Recycle,2/19/2013 16:12
130219160927000002131070,0002131070,96,Recycle,2/19/2013 16:10
130219160759000002131069,0002131069,96,Recycle,2/19/2013 16:09
130219160637000002131068,0002131068,96,Recycle,2/19/2013 16:07
130219160457000002131067,0002131067,96,Recycle,2/19/2013 16:06
130219160258000002131066,0002131066,96,Recycle,2/19/2013 16:04
130219160028000002131065,0002131065,96,Recycle,2/19/2013 16:01
130219155848000002131064,0002131064,96,Recycle,2/19/2013 16:00
130219155556000002131063,0002131063,96,Recycle,2/19/2013 15:56
130219155341000002131062,0002131062,96,Recycle,2/19/2013 15:54
130219155149000002131061,0002131061,96,Recycle,2/19/2013 15:53
130219155026000002131060,0002131060,96,Recycle,2/19/2013 15:51
130219154646000002131059,0002131059,96,Recycle,2/19/2013 15:48
130219154519000002131058,0002131058,96,Recycle,2/19/2013 15:46
130219154334000002131057,0002131057,96,Recycle,2/19/2013 15:45
130219154125000002131056,0002131056,96,Recycle,2/19/2013 15:42
130219153940000002131055,0002131055,96,Recycle,2/19/2013 15:41
130219153832000002131054,0002131054,96,Recycle,2/19/2013 15:39
130219153620000002130851,0002130851,96,Recycle,2/19/2013 15:36
130219153437000002131053,0002131053,96,Recycle,2/19/2013 15:36
130219153311000002131052,0002131052,96,Recycle,2/19/2013 15:34
130219153058000002131051,0002131051,96,Recycle,2/19/2013 15:32
130219152815000002131050,0002131050,96,Recycle,2/19/2013 15:29
130219152602000002131049,0002131049,96,Recycle,2/19/2013 15:27
130219152416000002131048,0002131048,96,Recycle,2/19/2013 15:25
130219152126000002131046,0002131046,96,Recycle,2/19/2013 15:22
130219152024000002131045,0002131045,96,Recycle,2/19/2013 15:21
130219151742000002131044,0002131044,96,Recycle,2/19/2013 15:18
130219151619000002131043,0002131043,96,Recycle,2/19/2013 15:17
130219151437000002131042,0002131042,96,Recycle,2/19/2013 15:16
130219151142000002131041,0002131041,96,Recycle,2/19/2013 15:14
130219150742000002131040,0002131040,96,Recycle,2/19/2013 15:09
130219150607000002131039,0002131039,96,Recycle,2/19/2013 15:07
130219150407000002131038,0002131038,96,Recycle,2/19/2013 15:05
130219150222000002131037,0002131037,96,Recycle,2/19/2013 15:03
130219150002000002131036,0002131036,96,Recycle,2/19/2013 15:00
130219145705000002131035,0002131035,96,Recycle,2/19/2013 14:57
130219145539000002131034,0002131034,96,Recycle,2/19/2013 14:57
130219145357000002131033,0002131033,96,Recycle,2/19/2013 14:55
130219145238000002131032,0002131032,96,Recycle,2/19/2013 14:53
130219144822000002131031,0002131031,96,Recycle,2/19/2013 14:52
130219144616000002131030,0002131030,96,Recycle,2/19/2013 14:47
130219144456000002131029,0002131029,96,Recycle,2/19/2013 14:46
130219144321000002131028,0002131028,96,Recycle,2/19/2013 14:44
130219144205000002131027,0002131027,96,Recycle,2/19/2013 14:42
130219143906000002131026,0002131026,96,Recycle,2/19/2013 14:39
130219143728000002131025,0002131025,96,Recycle,2/19/2013 14:38
130219143541000002131024,0002131024,96,Recycle,2/19/2013 14:37
130219143355000002131023,0002131023,96,Recycle,2/19/2013 14:35
130219143135000002131022,0002131022,96,Recycle,2/19/2013 14:33
130219142858000002131021,0002131021,96,Recycle,2/19/2013 14:30
130219142736000002131020,0002131020,96,Recycle,2/19/2013 14:28
130219142331000002131019,0002131019,96,Recycle,2/19/2013 14:27
130219142155000002131018,0002131018,96,Recycle,2/19/2013 14:22
130219141904000002131017,0002131017,96,Recycle,2/19/2013 14:19
130219141651000002131016,0002131016,96,Recycle,2/19/2013 14:18
130219141525000002131015,0002131015,96,Recycle,2/19/2013 14:16
130219141348000002131014,0002131014,96,Recycle,2/19/2013 14:15
130219141032000002131013,0002131013,96,Recycle,2/19/2013 14:13
130219140832000002131012,0002131012,96,Recycle,2/19/2013 14:09
130219140640000002131011,0002131011,96,Recycle,2/19/2013 14:08
130219140454000002131010,0002131010,96,Recycle,2/19/2013 14:06
130219140300000002131009,0002131009,96,Recycle,2/19/2013 14:03
130219135951000002131008,0002131008,96,Recycle,2/19/2013 14:00
130219135745000002131007,0002131007,96,Recycle,2/19/2013 13:59
130219135556000002131006,0002131006,96,Recycle,2/19/2013 13:57
130219135338000002131005,0002131005,96,Recycle,2/19/2013 13:55
130219135156000002131004,0002131004,96,Recycle,2/19/2013 13:53
130219134922000002131003,0002131003,96,Recycle,2/19/2013 13:50
130219134734000002131002,0002131002,96,Recycle,2/19/2013 13:49
130219134600000002131001,0002131001,96,Recycle,2/19/2013 13:47
130219134358000002131000,0002131000,96,Recycle,2/19/2013 13:44
130219134044000002130999,0002130999,96,Recycle,2/19/2013 13:41
130219133915000002130998,0002130998,96,Recycle,2/19/2013 13:40
130219133733000002130997,0002130997,96,Recycle,2/19/2013 13:39
130219133516000002130996,0002130996,96,Recycle,2/19/2013 13:36
130219133250000002130995,0002130995,96,Recycle,2/19/2013 13:34
130219133107000002130994,0002130994,96,Recycle,2/19/2013 13:32
130219132856000002130993,0002130993,96,Recycle,2/19/2013 13:30
130219132712000002130992,0002130992,96,Recycle,2/19/2013 13:28
130219132547000002130991,0002130991,96,Recycle,2/19/2013 13:26
130219132202000002130990,0002130990,96,Recycle,2/19/2013 13:22
130219132025000002130989,0002130989,96,Recycle,2/19/2013 13:21
130219131836000002130988,0002130988,96,Recycle,2/19/2013 13:19
130219131613000002130987,0002130987,96,Recycle,2/19/2013 13:17
130219131400000002130986,0002130986,96,Recycle,2/19/2013 13:15
130219131146000002130985,0002130985,96,Recycle,2/19/2013 13:13
130219130904000002130984,0002130984,96,Recycle,2/19/2013 13:10
130219130720000002130983,0002130983,96,Recycle,2/19/2013 13:08
130219130619000002130982,0002130982,96,Recycle,2/19/2013 13:07
130219130414000002130981,0002130981,96,Recycle,2/19/2013 13:05
130219130248000002130980,0002130980,96,Recycle,2/19/2013 13:04
130219130050000002130979,0002130979,96,Recycle,2/19/2013 13:02
130219125928000002130978,0002130978,96,Recycle,2/19/2013 13:00
